lead time,average price,special requests,market segment type_Corporate,market segment type_Offline,market segment type_Online
149,119,2,0,0,1
113,96,0,0,0,1
31,97,0,0,0,1
44,149,2,0,0,1
7,151,2,0,0,1
130,104,2,0,0,1
136,178,0,0,0,1
6,100,2,0,0,1
143,126,1,0,0,1
255,106,0,1,0,0
133,74,1,0,1,0
163,100,0,0,1,0
60,62,1,0,0,1
116,90,0,0,1,0
192,95,0,0,1,0
9,85,1,0,0,1
18,159,1,0,0,1
3,81,0,0,0,1
116,150,0,0,0,1
124,146,0,0,0,1
3,65,0,1,0,0
4,0,0,0,0,1
76,80,0,0,0,1
180,96,0,0,0,1
71,120,0,0,1,0
269,102,0,0,0,1
57,108,1,0,0,1
21,87,0,0,1,0
0,170,0,0,0,1
83,75,0,0,1,0
22,114,0,0,0,1
81,125,2,0,0,1
80,85,0,0,1,0
207,108,3,0,0,1
17,69,1,0,0,1
173,114,2,0,0,1
22,124,1,0,1,0
113,100,0,1,0,0
66,75,0,0,1,0
25,126,0,0,0,1
165,150,0,0,0,1
134,96,0,0,0,1
205,90,0,0,0,1
74,109,0,0,0,1
32,121,1,0,0,1
93,126,1,0,0,1
31,78,0,0,0,1
46,128,2,0,0,1
150,106,0,1,0,0
81,96,0,0,1,0
0,85,0,0,0,1
63,177,0,0,0,1
88,112,1,0,0,1
91,80,0,0,1,0
6,104,1,0,0,1
121,71,0,0,1,0
13,125,2,0,0,1
246,114,1,0,0,1
4,87,0,0,1,0
150,96,0,0,1,0
66,81,3,0,0,1
283,110,2,0,0,1
26,88,1,0,0,1
170,86,2,0,0,1
4,79,0,1,0,0
1,101,1,0,0,1
35,99,1,0,0,1
99,93,1,0,0,1
108,86,1,0,0,1
21,65,0,0,1,0
46,102,1,0,0,1
40,136,1,0,0,1
15,80,0,1,0,0
117,79,1,0,0,1
166,130,0,0,1,0
64,118,1,0,0,1
100,110,0,0,1,0
39,109,0,0,1,0
4,120,3,0,0,1
141,137,1,0,0,1
20,95,0,0,1,0
55,104,0,0,1,0
18,80,1,0,0,1
74,109,0,0,1,0
7,79,0,0,0,1
81,65,0,0,1,0
31,99,0,0,0,1
86,87,0,0,1,0
28,100,0,1,0,0
62,109,1,0,0,1
172,137,1,0,0,1
55,80,0,0,1,0
58,66,1,0,0,1
13,134,1,0,0,1
9,75,1,1,0,0
205,90,0,0,1,0
39,101,0,0,1,0
176,108,0,0,0,1
106,72,2,0,1,0
6,97,1,0,0,1
7,79,0,1,0,0
109,114,0,0,0,1
9,89,1,0,0,1
85,119,1,0,0,1
162,146,0,0,0,1
75,135,3,0,0,1
3,70,0,0,0,1
25,106,2,0,0,1
70,80,0,0,1,0
13,96,0,0,0,1
2,0,0,0,0,1
159,130,1,0,0,1
141,128,2,0,0,1
25,130,0,0,0,1
50,60,0,0,1,0
273,95,0,0,1,0
77,110,0,0,1,0
285,95,1,0,0,1
88,140,1,0,0,1
56,120,0,0,1,0
102,108,1,0,0,1
86,87,1,0,1,0
1,60,0,0,1,0
6,149,2,0,0,1
26,75,0,0,1,0
0,91,0,0,0,1
180,120,0,0,1,0
153,106,1,0,0,1
58,159,3,0,0,1
81,110,0,0,0,1
13,111,1,0,0,1
0,100,0,1,0,0
4,78,2,0,0,1
14,166,0,1,0,0
115,98,0,0,0,1
166,110,0,0,1,0
8,96,2,0,0,1
37,120,0,0,0,1
95,132,1,0,0,1
56,120,0,0,1,0
135,101,1,0,0,1
118,118,1,0,0,1
66,149,1,0,0,1
36,112,0,0,1,0
46,59,1,0,0,1
23,133,1,0,0,1
185,103,0,0,0,1
3,137,1,0,0,1
45,99,0,0,0,1
28,120,0,0,0,1
102,109,0,0,1,0
1,60,0,0,1,0
119,104,1,0,0,1
207,108,2,0,0,1
25,129,2,0,0,1
184,122,0,0,0,1
13,111,1,0,0,1
257,101,0,0,1,0
173,89,0,0,0,1
188,130,0,0,1,0
276,95,0,0,1,0
112,80,0,0,1,0
103,149,0,0,0,1
177,93,1,0,0,1
151,104,2,0,0,1
3,75,0,0,1,0
0,147,1,0,0,1
75,80,0,0,1,0
43,140,0,0,0,1
23,109,0,0,1,0
102,87,0,0,1,0
183,98,0,0,0,1
37,0,0,0,0,1
12,125,1,0,0,1
75,105,0,0,1,0
121,88,1,0,0,1
3,72,0,0,1,0
162,96,0,0,0,1
10,63,1,0,1,0
237,87,2,0,0,1
119,140,0,0,0,1
177,100,0,0,1,0
279,110,0,0,1,0
12,111,1,0,0,1
114,75,0,0,1,0
62,109,1,0,0,1
151,79,1,0,0,1
103,115,0,0,1,0
135,90,0,0,1,0
93,73,1,0,0,1
71,145,1,0,0,1
154,100,0,0,0,1
257,80,0,0,1,0
17,73,3,0,0,1
49,93,0,0,0,1
4,97,2,0,0,1
21,164,2,0,0,1
76,79,1,0,0,1
34,60,0,0,1,0
256,96,1,0,0,1
115,108,0,0,0,1
82,134,1,0,0,1
141,163,1,0,0,1
21,89,2,0,0,1
27,156,0,0,0,1
0,0,1,0,0,1
3,67,1,0,0,1
28,133,1,0,0,1
23,65,0,0,1,0
71,120,0,0,1,0
130,116,1,0,0,1
83,123,0,0,0,1
25,106,0,0,0,1
54,125,1,0,0,1
0,105,1,0,0,1
180,108,0,0,0,1
72,108,0,0,1,0
256,115,1,0,1,0
74,101,0,0,1,0
0,0,0,0,0,1
67,63,1,0,0,1
151,63,1,0,1,0
50,52,2,0,1,0
105,75,0,0,1,0
68,65,0,0,1,0
102,96,0,0,0,1
35,118,0,0,0,1
287,100,2,0,0,1
0,100,0,0,0,1
34,100,0,0,0,1
0,119,0,0,0,1
6,87,1,0,0,1
41,70,1,0,1,0
58,53,1,0,0,1
51,88,0,0,0,1
51,140,0,0,0,1
63,91,2,0,0,1
32,73,1,0,1,0
71,79,2,0,0,1
14,98,1,0,0,1
7,65,0,0,1,0
27,108,0,0,1,0
1,91,0,0,0,1
71,90,0,1,0,0
25,136,0,0,0,1
4,95,0,0,0,0
107,117,0,0,0,1
9,95,0,0,1,0
264,95,1,0,0,1
122,107,1,0,1,0
146,95,0,0,1,0
122,85,0,0,1,0
30,140,0,0,1,0
1,108,0,0,0,1
196,139,0,0,0,1
33,113,1,0,0,1
15,65,0,0,1,0
28,108,0,0,0,1
263,100,0,0,0,1
143,137,1,0,0,1
82,121,1,0,0,1
12,85,2,0,1,0
69,137,2,0,0,1
180,100,1,0,1,0
41,69,1,0,1,0
121,97,0,0,0,1
5,75,0,0,0,1
74,86,0,0,0,1
1,148,1,0,0,1
0,106,0,0,0,1
58,88,1,0,0,1
27,110,3,0,0,1
1,164,0,0,0,1
14,114,1,0,0,1
151,71,0,0,1,0
2,105,1,0,0,1
124,105,2,0,0,1
188,130,0,0,1,0
117,83,1,0,0,1
103,80,0,0,1,0
121,68,0,0,1,0
8,155,1,0,0,1
148,96,0,0,1,0
89,72,2,0,0,1
16,96,1,0,0,1
14,84,0,0,0,1
83,92,1,0,0,1
52,72,0,0,1,0
34,60,0,0,1,0
54,148,2,0,0,1
113,105,1,0,0,1
13,93,2,0,0,1
14,169,2,0,0,1
93,54,0,0,0,1
212,63,1,0,0,1
68,106,0,0,1,0
23,96,0,0,1,0
16,116,2,0,0,1
29,150,1,0,0,1
74,99,0,0,0,1
277,80,0,0,1,0
3,126,1,0,0,1
102,86,2,0,0,1
21,85,0,0,1,0
13,139,2,0,0,1
12,85,0,0,0,1
27,120,0,0,1,0
18,122,3,0,0,1
82,83,2,0,0,1
69,120,0,0,1,0
85,140,0,0,0,1
12,100,0,1,0,0
49,134,1,0,0,1
228,102,1,0,0,1
14,65,0,1,0,0
31,96,2,0,0,1
3,79,0,0,0,1
180,105,0,0,0,1
77,94,1,0,0,1
46,100,0,0,0,1
6,65,0,1,0,0
50,123,1,0,0,1
270,80,0,0,1,0
156,97,1,0,0,1
6,80,0,1,0,0
196,80,1,0,1,0
4,100,0,0,1,0
114,75,0,0,1,0
19,88,1,0,0,1
40,96,1,0,0,1
4,79,0,0,0,1
109,94,1,0,0,1
53,158,2,0,0,1
250,95,0,0,1,0
128,162,2,0,0,1
65,89,1,0,0,1
29,144,0,0,0,1
55,164,1,0,0,1
32,73,0,0,1,0
39,72,1,0,0,1
246,81,1,0,0,1
16,90,0,0,0,1
92,90,1,0,1,0
21,104,0,0,0,1
9,148,0,0,0,1
143,90,0,0,1,0
217,63,2,0,0,1
30,152,0,0,0,1
0,65,0,1,0,0
81,111,1,0,0,1
279,80,1,0,1,0
71,96,0,0,0,1
13,176,1,0,0,1
150,68,0,0,1,0
0,80,0,0,1,0
145,0,1,0,0,1
30,140,0,0,1,0
181,120,1,0,1,0
53,79,0,0,0,1
26,77,0,1,0,0
10,74,1,0,0,1
44,75,0,0,0,1
46,79,1,0,0,1
111,105,2,0,1,0
7,119,0,0,0,1
2,123,1,0,0,1
26,145,2,0,0,1
10,58,0,0,1,0
6,137,0,0,0,1
150,101,0,0,1,0
240,90,2,0,0,1
5,64,0,0,1,0
109,80,0,0,1,0
76,120,0,0,1,0
39,129,0,0,0,1
22,129,0,0,0,1
2,130,3,0,0,1
1,70,0,0,1,0
10,90,2,0,0,1
206,127,1,0,0,1
213,78,0,0,0,1
192,95,0,0,1,0
6,97,1,0,0,1
240,159,0,0,0,1
16,131,1,0,0,1
22,134,0,0,1,0
71,120,0,0,1,0
4,81,0,1,0,0
247,115,1,0,1,0
186,80,0,0,1,0
45,88,0,0,0,1
36,58,0,0,0,1
89,71,1,0,0,1
61,91,0,0,1,0
64,99,1,0,0,1
31,125,0,0,0,1
34,85,0,0,1,0
22,108,1,0,0,1
50,123,2,0,0,1
11,103,2,0,0,1
7,67,0,0,1,0
168,85,0,0,1,0
25,139,1,0,0,1
35,125,0,0,0,1
49,121,1,0,0,1
53,109,0,0,0,1
280,110,0,0,1,0
100,72,2,0,0,1
30,126,0,0,0,1
49,75,0,0,1,0
5,146,1,0,0,1
28,114,1,0,0,1
118,110,0,0,1,0
164,106,0,0,0,1
140,114,0,0,0,1
99,81,0,1,0,0
79,139,0,0,0,1
80,0,0,0,0,1
267,115,0,0,0,1
71,112,0,0,0,1
74,109,0,0,1,0
7,104,2,0,0,1
275,90,0,0,1,0
62,159,2,0,0,1
24,139,2,0,0,1
188,130,0,0,1,0
221,65,0,0,1,0
3,96,1,0,0,1
31,157,0,0,0,1
75,112,3,0,0,1
3,119,1,0,0,1
162,115,0,0,1,0
11,126,1,0,0,1
50,90,1,0,1,0
44,95,0,0,1,0
6,163,0,0,0,1
92,135,2,0,0,1
131,94,0,0,1,0
103,85,0,0,1,0
6,0,0,0,0,1
46,86,2,0,0,1
3,93,0,0,0,1
76,79,0,0,1,0
65,96,1,0,0,1
99,65,0,0,1,0
63,115,1,0,0,1
257,80,0,0,1,0
2,66,0,1,0,0
166,110,0,0,1,0
105,61,1,0,0,1
15,97,0,0,0,1
4,91,0,0,0,1
65,113,2,0,0,1
36,110,0,1,0,0
40,98,0,0,1,0
28,130,2,0,0,1
280,100,0,0,1,0
155,96,1,0,0,1
0,107,1,0,0,1
276,95,0,0,1,0
276,116,0,0,1,0
144,75,0,0,1,0
220,128,0,0,1,0
115,64,0,0,1,0
37,108,1,0,0,1
50,63,0,0,0,1
177,100,0,0,1,0
20,65,0,1,0,0
217,90,2,0,0,1
19,90,0,1,0,0
69,120,0,0,1,0
41,118,0,0,0,1
69,99,0,0,0,1
96,132,2,0,0,1
55,80,0,0,0,1
28,79,0,0,0,1
220,95,0,0,0,1
1,65,0,1,0,0
6,80,0,1,0,0
11,55,0,0,1,0
109,76,1,0,0,1
0,0,0,0,0,0
7,66,1,0,1,0
6,85,1,0,1,0
100,137,2,0,0,1
49,137,0,0,0,1
147,122,0,0,0,1
168,85,0,0,1,0
16,165,0,0,0,1
239,128,1,0,0,1
35,112,2,0,0,1
95,89,2,0,0,1
34,71,0,0,0,1
10,109,0,0,0,1
15,129,2,0,0,1
7,82,0,0,1,0
113,100,0,1,0,0
9,84,0,0,0,1
54,118,1,0,0,1
55,92,0,0,1,0
91,70,0,0,1,0
56,123,2,0,0,1
144,103,0,0,0,1
8,92,1,0,0,1
84,75,0,0,1,0
4,74,0,0,0,1
39,85,0,0,1,0
4,118,1,0,0,1
74,112,0,0,0,1
44,66,0,0,0,1
27,90,2,0,0,1
69,85,0,0,1,0
3,89,0,0,0,1
9,91,2,0,0,1
7,161,2,0,0,1
103,140,1,0,0,1
2,65,0,1,0,0
65,89,0,0,0,1
192,95,0,0,1,0
5,110,3,0,0,1
8,96,2,0,0,1
129,121,1,0,0,1
111,127,1,0,0,1
21,79,0,0,0,1
17,113,1,0,0,1
104,90,0,0,1,0
69,140,0,0,0,1
4,83,0,0,0,1
2,84,1,0,0,1
58,105,0,0,0,1
35,129,1,0,0,1
18,96,0,0,0,1
0,75,0,1,0,0
83,90,1,0,0,1
2,55,0,0,1,0
16,110,0,0,1,0
48,94,0,0,0,1
240,80,0,0,0,1
219,92,0,0,0,1
2,100,0,1,0,0
69,125,1,0,0,1
5,79,1,0,0,1
47,153,1,0,0,1
42,113,0,0,0,1
28,80,1,0,0,1
109,77,1,0,0,1
180,89,0,0,0,1
0,106,2,0,0,1
54,75,0,0,1,0
157,135,0,0,0,1
52,103,3,0,0,1
186,79,1,0,0,1
84,116,0,0,0,1
75,114,1,0,0,1
273,87,0,0,1,0
35,104,1,0,0,1
83,75,0,0,1,0
228,90,0,0,0,1
59,81,1,0,0,1
82,67,0,0,0,1
69,59,0,0,1,0
206,106,0,1,0,0
56,82,0,0,1,0
45,82,0,0,0,1
47,120,0,0,1,0
31,132,0,0,0,1
34,153,0,0,0,1
117,131,1,0,0,1
24,115,0,0,1,0
102,101,0,0,1,0
22,140,0,0,1,0
17,124,3,0,0,1
0,105,0,0,1,0
113,132,0,0,0,1
136,85,0,0,0,1
27,95,0,0,1,0
111,150,0,0,0,1
79,137,0,0,0,1
22,96,1,0,0,1
0,84,0,1,0,0
125,140,0,0,0,1
20,110,1,0,0,1
179,90,2,0,0,1
221,96,1,0,1,0
147,92,1,0,0,1
80,86,0,0,1,0
95,90,2,0,0,1
36,88,2,0,0,1
8,120,0,0,1,0
8,54,1,0,0,1
188,86,1,0,0,1
35,111,2,0,0,1
164,100,0,0,1,0
134,76,1,0,0,1
160,94,0,0,0,1
39,101,0,0,1,0
51,65,1,0,0,1
64,94,0,0,0,1
221,73,0,0,1,0
49,77,1,0,0,1
98,98,1,0,0,1
270,80,0,0,1,0
76,88,2,0,0,1
25,141,2,0,0,1
60,82,1,0,0,1
92,89,2,0,0,1
36,116,1,0,0,1
63,142,2,0,0,1
43,79,2,0,0,1
71,72,0,0,1,0
229,128,0,0,0,1
129,80,0,0,1,0
0,141,0,0,0,1
19,140,2,0,0,1
37,88,0,0,0,1
0,79,0,1,0,0
40,67,1,0,0,1
15,60,0,0,1,0
31,119,1,0,0,1
2,0,0,0,0,0
99,121,0,0,0,1
53,68,0,0,1,0
25,145,2,0,0,1
7,88,1,0,0,1
80,108,0,0,1,0
4,0,1,0,0,0
116,117,2,0,0,1
161,72,0,0,0,1
2,160,2,0,0,1
73,126,0,0,0,1
191,84,1,0,0,1
101,78,0,0,0,1
50,88,0,0,0,1
46,129,2,0,0,1
142,85,0,0,0,1
96,118,2,0,0,1
6,77,0,0,1,0
81,126,0,0,0,1
37,146,1,0,0,1
33,141,2,0,0,1
5,80,2,0,0,1
1,75,0,1,0,0
180,120,0,0,1,0
8,52,1,0,1,0
148,105,0,0,0,1
56,75,0,0,1,0
25,119,0,0,0,1
11,66,0,1,0,0
73,67,0,0,1,0
27,126,1,0,0,1
1,131,0,0,0,1
284,67,0,0,0,1
0,44,0,0,0,1
96,97,0,0,0,1
12,72,0,0,0,1
1,89,0,0,1,0
122,86,0,0,1,0
127,106,3,0,0,1
1,0,0,0,0,0
41,106,0,0,0,1
21,119,3,0,0,1
109,76,0,0,0,1
53,104,1,0,0,1
250,95,0,0,1,0
13,96,0,0,0,1
1,176,0,0,1,0
32,73,0,0,1,0
3,89,1,0,0,1
16,129,1,0,0,1
93,115,0,0,1,0
172,90,1,0,1,0
269,70,0,0,1,0
27,129,0,0,1,0
27,48,0,0,1,0
43,80,2,0,0,1
162,85,2,0,1,0
26,77,0,0,1,0
103,146,0,0,0,1
95,86,2,0,0,1
6,137,1,0,0,1
134,116,0,0,0,1
5,100,0,1,0,0
5,105,0,0,0,1
25,109,1,0,0,1
24,58,1,0,1,0
188,130,0,0,1,0
12,136,1,0,0,1
59,99,2,0,0,1
94,111,0,0,0,1
164,100,0,0,1,0
9,67,0,0,0,1
19,82,2,0,0,1
11,90,0,1,0,0
20,89,2,0,0,1
92,70,0,0,1,0
113,100,1,0,0,1
36,110,0,0,0,1
180,129,1,0,0,1
31,85,2,0,0,1
107,120,0,0,1,0
47,119,0,0,0,1
280,110,0,0,1,0
48,130,0,0,1,0
113,136,1,0,0,1
195,90,1,0,0,1
5,109,1,0,0,1
66,119,1,0,0,1
32,73,0,0,1,0
3,103,1,0,0,1
77,116,0,0,0,1
16,112,1,0,0,1
108,90,0,0,0,1
86,79,1,0,0,1
56,82,0,0,1,0
39,109,0,0,1,0
1,86,1,0,0,1
118,110,0,0,1,0
18,148,2,0,0,1
6,109,2,0,0,1
69,120,0,0,1,0
225,70,3,0,0,1
28,88,1,0,0,1
1,158,0,0,0,1
124,94,0,0,1,0
4,67,1,0,0,1
218,106,2,0,0,1
102,87,0,0,1,0
89,63,1,0,0,1
59,100,0,0,1,0
22,156,1,0,0,1
93,80,1,0,0,1
12,152,1,0,0,1
246,93,2,0,0,1
134,65,0,0,1,0
117,75,0,0,1,0
22,94,1,0,0,1
31,109,1,0,0,1
14,141,1,0,0,1
71,120,0,0,1,0
76,99,0,0,0,1
96,94,0,0,1,0
52,108,2,0,0,1
30,110,1,0,0,1
118,110,0,0,1,0
57,95,1,0,0,1
256,115,1,0,1,0
3,110,0,0,0,0
3,134,0,0,0,1
180,70,0,0,1,0
4,137,0,0,0,1
242,100,0,0,0,1
21,67,0,0,0,1
92,135,2,0,0,1
8,91,0,1,0,0
69,71,0,0,1,0
23,128,0,0,0,1
113,150,0,0,0,1
57,79,1,0,0,1
29,95,0,1,0,0
45,79,0,0,0,1
102,108,1,0,0,1
8,126,1,0,0,1
24,48,0,0,1,0
146,94,1,0,0,1
210,88,0,0,0,1
107,130,0,0,1,0
7,108,1,0,0,1
204,141,0,0,0,1
13,76,0,0,1,0
26,143,1,0,0,1
36,135,1,0,0,1
69,120,0,0,1,0
143,100,0,0,1,0
14,105,1,0,0,1
285,100,0,0,1,0
154,118,0,0,0,1
57,75,0,0,1,0
19,74,2,0,0,1
129,127,1,0,0,1
30,137,1,0,0,1
80,94,1,0,0,1
33,161,2,0,0,1
102,109,0,0,1,0
14,107,0,0,0,1
47,74,1,0,0,1
43,108,1,0,0,1
166,110,0,0,1,0
78,100,0,0,1,0
77,80,1,0,0,1
238,86,0,0,0,1
83,83,0,0,0,1
95,90,2,0,0,1
1,6,0,0,0,0
32,116,0,0,0,1
30,133,0,0,0,1
188,80,0,0,1,0
109,66,1,0,0,1
37,105,0,0,1,0
150,41,2,0,1,0
0,149,0,0,0,1
62,91,1,0,0,1
91,135,0,0,0,1
49,120,2,0,0,1
91,168,1,0,0,1
182,120,0,0,1,0
101,72,1,0,1,0
161,130,0,0,1,0
53,140,0,0,0,1
101,119,2,0,0,1
32,97,2,0,0,1
91,116,0,0,0,1
14,153,1,0,0,1
8,103,0,0,0,1
3,132,0,1,0,0
165,103,1,0,0,1
49,71,0,0,1,0
6,58,0,0,1,0
32,80,1,0,0,1
70,105,2,0,0,1
8,119,0,0,0,1
36,105,1,0,0,1
7,91,2,0,0,1
159,70,1,0,1,0
6,90,1,0,1,0
19,99,1,0,0,1
5,90,0,0,1,0
273,95,0,0,1,0
22,125,1,0,0,1
81,116,0,0,0,1
92,148,2,0,0,1
249,89,0,0,1,0
43,0,0,0,0,1
24,104,1,0,0,1
116,79,2,0,0,1
22,109,3,0,0,1
231,100,1,0,0,1
15,77,2,0,0,1
102,101,0,0,1,0
256,100,0,0,0,1
32,140,1,0,0,1
113,79,0,1,0,0
9,66,0,0,1,0
24,137,1,0,0,1
16,125,2,0,0,1
200,115,0,0,1,0
163,72,1,0,1,0
15,79,0,0,0,1
117,104,2,0,0,1
242,72,1,0,0,1
41,123,0,0,0,1
250,95,0,0,1,0
163,159,0,0,0,1
18,95,0,0,1,0
88,96,0,0,1,0
57,140,1,0,0,1
0,85,0,1,0,0
150,129,2,0,0,1
1,120,0,0,0,1
3,145,1,0,0,1
144,133,0,0,0,1
1,86,0,0,0,1
92,70,0,0,1,0
41,88,2,0,0,1
44,95,0,0,1,0
271,101,1,0,1,0
149,114,1,0,0,1
0,85,0,0,0,1
31,70,0,1,0,0
58,94,1,0,0,1
18,94,1,0,0,1
66,93,2,0,0,1
2,176,1,0,0,1
103,94,0,0,1,0
126,77,1,0,0,1
32,88,1,0,0,1
135,116,0,0,0,1
14,58,0,0,1,0
21,88,0,0,0,1
43,108,2,0,0,1
29,88,1,0,0,1
104,77,1,0,0,1
65,97,2,0,0,1
27,110,1,0,0,1
124,146,3,0,0,1
265,115,1,0,1,0
79,52,2,0,0,1
0,79,1,0,0,1
44,83,1,0,0,1
130,139,2,0,0,1
12,72,0,0,1,0
14,138,1,0,0,1
219,90,2,0,0,1
0,124,1,0,0,1
24,70,0,0,1,0
30,137,0,0,0,1
28,73,0,0,0,1
130,159,0,0,0,1
58,116,1,0,0,1
77,99,1,0,0,1
112,95,1,0,0,1
62,81,1,0,0,1
1,105,3,0,0,1
66,110,0,0,0,1
24,135,0,0,0,1
40,68,0,0,1,0
45,83,1,0,0,1
1,72,1,0,1,0
141,118,1,0,0,1
35,76,0,0,1,0
7,144,1,0,0,1
81,97,1,0,0,1
6,75,0,0,1,0
1,89,1,0,0,1
34,138,1,0,0,1
95,73,1,0,0,1
54,75,0,0,1,0
69,161,1,0,0,1
242,58,1,0,0,1
62,137,2,0,0,1
75,126,1,0,0,1
74,101,0,0,1,0
36,88,1,0,0,1
205,90,0,0,0,1
17,91,1,0,0,1
133,118,0,0,0,1
194,96,0,0,0,1
103,113,1,0,1,0
62,63,0,0,1,0
101,132,1,0,0,1
194,81,1,0,0,1
180,97,1,0,0,1
0,115,0,0,0,1
56,87,1,0,0,1
121,85,0,0,1,0
0,117,0,0,0,1
104,119,0,0,0,1
145,153,0,0,0,1
116,76,0,0,1,0
166,110,0,0,1,0
84,135,1,0,0,1
103,115,0,0,1,0
141,90,0,0,1,0
12,65,0,1,0,0
46,125,2,0,0,1
27,80,1,0,1,0
124,143,0,0,0,1
273,95,0,0,1,0
245,75,0,0,1,0
110,120,0,0,1,0
160,70,0,0,1,0
64,149,2,0,0,1
213,118,1,0,0,1
100,108,0,0,1,0
101,163,1,0,0,1
48,149,1,0,0,1
103,115,0,0,1,0
280,110,0,0,1,0
36,97,0,0,0,1
200,96,1,0,1,0
3,90,0,1,0,0
68,96,2,0,0,1
0,109,0,0,1,0
115,60,0,0,1,0
9,129,0,0,0,1
46,60,1,0,1,0
142,130,0,0,0,1
18,81,0,0,0,1
124,130,2,0,0,1
4,79,0,0,0,1
160,131,1,0,0,1
94,90,1,0,0,1
37,85,0,0,1,0
2,123,1,0,1,0
78,82,1,0,0,1
91,105,1,0,1,0
280,107,1,0,0,1
54,66,0,0,1,0
59,85,0,0,1,0
157,114,0,0,0,1
213,123,0,0,0,1
3,80,0,0,1,0
68,65,1,0,0,1
17,67,0,1,0,0
35,125,1,0,0,1
0,139,1,0,0,1
2,97,1,0,0,1
128,140,0,0,0,1
17,126,0,0,0,1
178,127,2,0,0,1
87,79,1,0,0,1
22,139,0,0,0,1
112,87,1,0,0,1
105,116,2,0,0,1
78,96,0,0,0,1
0,89,0,0,0,1
153,99,1,0,0,1
4,91,2,0,0,1
181,120,0,0,1,0
151,86,0,0,1,0
63,140,0,0,0,1
97,84,0,0,0,1
20,67,0,0,0,1
256,96,1,0,0,1
47,99,0,0,0,1
32,58,0,0,1,0
55,79,0,1,0,0
59,168,0,0,0,1
25,129,2,0,0,1
39,88,1,0,1,0
279,110,0,0,1,0
5,108,1,0,0,1
1,60,0,0,1,0
93,72,1,0,1,0
273,95,0,0,1,0
285,100,0,0,1,0
39,109,0,0,1,0
21,124,1,0,0,1
76,132,2,0,0,1
116,89,0,0,0,1
15,164,0,0,0,1
161,130,0,0,1,0
224,65,0,0,1,0
111,120,0,0,1,0
247,109,0,0,1,0
5,100,1,0,0,1
25,81,1,0,0,1
239,112,0,0,1,0
6,113,1,0,0,1
38,85,0,1,0,0
182,94,1,0,0,1
46,117,1,0,0,1
4,65,0,1,0,0
11,90,2,0,0,1
33,121,0,0,0,1
42,72,0,0,1,0
221,77,0,0,1,0
14,76,0,0,1,0
7,82,0,0,1,0
174,111,0,0,1,0
105,75,0,0,1,0
21,146,2,0,0,1
98,126,0,0,0,1
185,79,0,0,0,1
3,154,1,0,0,1
106,91,2,0,0,1
98,99,2,0,0,1
23,129,0,0,0,1
87,80,1,0,1,0
55,104,0,0,1,0
7,78,0,0,0,1
60,89,0,0,0,1
211,100,0,0,1,0
132,162,0,0,0,1
58,124,1,0,0,1
70,94,0,0,0,1
95,137,3,0,0,1
95,90,0,0,1,0
1,89,0,0,0,1
62,106,0,0,0,1
1,168,0,0,0,1
13,95,1,0,0,1
35,96,0,0,1,0
46,93,3,0,0,1
37,146,1,0,0,1
1,160,2,0,0,1
21,79,0,0,0,1
100,92,2,0,0,1
98,124,1,0,0,1
30,121,0,0,1,0
3,123,0,0,0,1
167,72,1,0,1,0
34,151,1,0,0,1
146,95,0,0,1,0
22,87,0,0,1,0
37,95,0,0,1,0
28,116,2,0,0,1
22,109,0,0,1,0
103,125,0,0,1,0
12,85,0,0,0,1
75,88,0,0,0,1
103,94,0,0,1,0
159,122,0,0,1,0
15,75,0,1,0,0
40,125,0,0,0,1
98,93,2,0,0,1
194,86,0,0,0,1
93,61,0,0,1,0
34,129,1,0,0,1
9,98,0,0,0,1
170,108,2,0,0,1
55,73,2,0,0,1
3,87,0,0,0,1
137,105,1,0,0,1
38,117,0,0,0,1
55,104,0,0,1,0
150,91,1,0,0,1
144,112,1,0,0,1
213,102,1,0,0,1
224,65,0,0,1,0
30,121,0,0,1,0
86,65,1,0,1,0
36,104,1,0,0,1
120,146,0,0,1,0
193,65,0,0,1,0
25,133,1,0,0,1
18,83,1,0,0,1
113,100,0,1,0,0
95,96,0,0,0,1
285,100,0,0,1,0
118,63,0,0,1,0
88,0,1,0,0,0
19,104,2,0,0,1
2,156,0,0,0,1
13,126,2,0,0,1
41,69,0,0,1,0
2,67,0,0,0,1
55,60,0,0,1,0
19,167,0,0,0,1
16,117,2,0,0,1
201,82,3,0,0,1
23,62,0,0,0,1
37,95,0,0,1,0
96,123,0,0,1,0
201,106,1,0,0,1
120,80,3,0,1,0
16,76,0,1,0,0
17,89,2,0,0,1
280,110,0,0,1,0
11,140,2,0,0,1
3,132,1,0,0,1
90,135,0,0,0,1
9,58,0,0,1,0
72,110,1,0,0,1
239,128,1,0,0,1
33,85,2,0,0,1
53,123,2,0,0,1
39,87,0,0,1,0
78,120,0,0,1,0
105,110,0,0,1,0
77,74,1,0,0,1
10,99,1,0,0,1
164,100,0,0,1,0
9,75,0,0,0,1
0,82,0,0,0,1
8,95,0,0,0,1
124,94,0,0,1,0
9,54,0,0,0,1
127,79,1,0,0,1
93,177,2,0,0,1
33,98,0,0,0,1
17,109,0,0,1,0
6,123,0,0,0,1
121,99,0,0,0,1
50,93,2,0,0,1
29,72,0,0,0,1
84,87,1,0,0,1
89,72,2,0,0,1
11,89,1,0,0,1
115,104,1,0,0,1
63,121,0,0,0,1
4,64,0,1,0,0
4,149,1,0,0,1
220,128,0,0,1,0
